epic_id,epic_title,phase,epic_priority,story_id,story_title,persona,story_value,story_priority,story_points,depends_on,acceptance_criteria,task_id,task_title,component,task_estimate_days
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1001,Distributed tracing and structured logs,Operator,"trace one user action across Core, AI, RabbitMQ and workers",P0,8,US-0001,"HTTP/internal HTTP/RabbitMQ spans share trace context. | Logs include service, environment, traceId and safe resource identifiers. | Raw secrets/source content are not logged by default.",US-1001-T03,Propagate trace/correlation headers/events,Observability,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1001,Distributed tracing and structured logs,Operator,"trace one user action across Core, AI, RabbitMQ and workers",P0,8,US-0001,"HTTP/internal HTTP/RabbitMQ spans share trace context. | Logs include service, environment, traceId and safe resource identifiers. | Raw secrets/source content are not logged by default.",US-1001-T04,Implement structured JSON logging/redaction,Observability,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1001,Distributed tracing and structured logs,Operator,"trace one user action across Core, AI, RabbitMQ and workers",P0,8,US-0001,"HTTP/internal HTTP/RabbitMQ spans share trace context. | Logs include service, environment, traceId and safe resource identifiers. | Raw secrets/source content are not logged by default.",US-1001-T05,Create trace smoke test,Test,1
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1002,Metrics and dashboards,Operator,"see platform, queue and AI health before users report problems",P0,8,US-1001,"Dashboard includes API latency/errors, queue depth/age, worker failures, WS connections and AI cost/latency. | Alert thresholds exist for critical failures.",US-1002-T01,Expose Core/AI/worker metrics,Observability,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1002,Metrics and dashboards,Operator,"see platform, queue and AI health before users report problems",P0,8,US-1001,"Dashboard includes API latency/errors, queue depth/age, worker failures, WS connections and AI cost/latency. | Alert thresholds exist for critical failures.",US-1002-T02,Configure collector/metrics backend for local/staging,Observability,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1002,Metrics and dashboards,Operator,"see platform, queue and AI health before users report problems",P0,8,US-1001,"Dashboard includes API latency/errors, queue depth/age, worker failures, WS connections and AI cost/latency. | Alert thresholds exist for critical failures.",US-1002-T03,Create ingestion dashboard,Observability,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1002,Metrics and dashboards,Operator,"see platform, queue and AI health before users report problems",P0,8,US-1001,"Dashboard includes API latency/errors, queue depth/age, worker failures, WS connections and AI cost/latency. | Alert thresholds exist for critical failures.",US-1002-T04,Create chat/AI cost dashboard,Observability,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1002,Metrics and dashboards,Operator,"see platform, queue and AI health before users report problems",P0,8,US-1001,"Dashboard includes API latency/errors, queue depth/age, worker failures, WS connections and AI cost/latency. | Alert thresholds exist for critical failures.",US-1002-T05,Define baseline alerts,Operations,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1003,AI and tenant security test suite,Operator,prevent prompt/data boundaries from becoming production vulnerabilities,P0,8,US-0402;US-0103,Cross-tenant access tests exist for every high-risk resource. | Prompt-injection corpus confirms retrieved content cannot grant tools/permissions. | URL ingestion blocks SSRF to private/metadata networks.,US-1003-T01,Build authorization matrix integration suite,Security,3
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1003,AI and tenant security test suite,Operator,prevent prompt/data boundaries from becoming production vulnerabilities,P0,8,US-0402;US-0103,Cross-tenant access tests exist for every high-risk resource. | Prompt-injection corpus confirms retrieved content cannot grant tools/permissions. | URL ingestion blocks SSRF to private/metadata networks.,US-1003-T02,Build indirect prompt injection test corpus,Security,3
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1003,AI and tenant security test suite,Operator,prevent prompt/data boundaries from becoming production vulnerabilities,P0,8,US-0402;US-0103,Cross-tenant access tests exist for every high-risk resource. | Prompt-injection corpus confirms retrieved content cannot grant tools/permissions. | URL ingestion blocks SSRF to private/metadata networks.,US-1003-T03,Add SSRF/private-network URL tests,Security,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1003,AI and tenant security test suite,Operator,prevent prompt/data boundaries from becoming production vulnerabilities,P0,8,US-0402;US-0103,Cross-tenant access tests exist for every high-risk resource. | Prompt-injection corpus confirms retrieved content cannot grant tools/permissions. | URL ingestion blocks SSRF to private/metadata networks.,US-1003-T04,Add dependency/SAST scanning to CI,DevOps,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1004,"Rate limits, quotas and cost accounting",Operator,protect provider cost and platform capacity,P0,8,US-0101;US-0404,AI requests are limited by user/plan and active-generation concurrency. | Model/token/cost metrics are persisted per AI run. | Quota errors are stable and visible to client.,US-1004-T01,Implement Redis-backed rate limit abstraction,Core,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1004,"Rate limits, quotas and cost accounting",Operator,protect provider cost and platform capacity,P0,8,US-0101;US-0404,AI requests are limited by user/plan and active-generation concurrency. | Model/token/cost metrics are persisted per AI run. | Quota errors are stable and visible to client.,US-1004-T02,Implement AI usage recording,AI,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1004,"Rate limits, quotas and cost accounting",Operator,protect provider cost and platform capacity,P0,8,US-0101;US-0404,AI requests are limited by user/plan and active-generation concurrency. | Model/token/cost metrics are persisted per AI run. | Quota errors are stable and visible to client.,US-1004-T03,Implement plan quota policy,Core,3
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1004,"Rate limits, quotas and cost accounting",Operator,protect provider cost and platform capacity,P0,8,US-0101;US-0404,AI requests are limited by user/plan and active-generation concurrency. | Model/token/cost metrics are persisted per AI run. | Quota errors are stable and visible to client.,US-1004-T04,Integrate quota checks in WS/artifact flows,Core,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1004,"Rate limits, quotas and cost accounting",Operator,protect provider cost and platform capacity,P0,8,US-0101;US-0404,AI requests are limited by user/plan and active-generation concurrency. | Model/token/cost metrics are persisted per AI run. | Quota errors are stable and visible to client.,US-1004-T05,Add denial-of-wallet tests,Security,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1005,Production AWS deployment with Terraform,Operator,deploy reproducibly without manual snowflake infrastructure,P0,13,US-0003;US-1001,"Terraform creates environment infrastructure from reviewed configuration. | CI deploys immutable images to staging and supports controlled promotion. | TLS, secrets, backups and rollback procedure are documented/tested.",US-1005-T01,Design VPC/network/security groups,Infrastructure,3
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1005,Production AWS deployment with Terraform,Operator,deploy reproducibly without manual snowflake infrastructure,P0,13,US-0003;US-1001,"Terraform creates environment infrastructure from reviewed configuration. | CI deploys immutable images to staging and supports controlled promotion. | TLS, secrets, backups and rollback procedure are documented/tested.",US-1005-T02,Terraform RDS PostgreSQL and S3,Infrastructure,3
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1005,Production AWS deployment with Terraform,Operator,deploy reproducibly without manual snowflake infrastructure,P0,13,US-0003;US-1001,"Terraform creates environment infrastructure from reviewed configuration. | CI deploys immutable images to staging and supports controlled promotion. | TLS, secrets, backups and rollback procedure are documented/tested.",US-1005-T03,Terraform Redis/broker/runtime services,Infrastructure,4
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1005,Production AWS deployment with Terraform,Operator,deploy reproducibly without manual snowflake infrastructure,P0,13,US-0003;US-1001,"Terraform creates environment infrastructure from reviewed configuration. | CI deploys immutable images to staging and supports controlled promotion. | TLS, secrets, backups and rollback procedure are documented/tested.",US-1005-T04,Configure secrets management and IAM least privilege,Security,3
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1005,Production AWS deployment with Terraform,Operator,deploy reproducibly without manual snowflake infrastructure,P0,13,US-0003;US-1001,"Terraform creates environment infrastructure from reviewed configuration. | CI deploys immutable images to staging and supports controlled promotion. | TLS, secrets, backups and rollback procedure are documented/tested.",US-1005-T05,Build/push immutable Docker images,DevOps,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1005,Production AWS deployment with Terraform,Operator,deploy reproducibly without manual snowflake infrastructure,P0,13,US-0003;US-1001,"Terraform creates environment infrastructure from reviewed configuration. | CI deploys immutable images to staging and supports controlled promotion. | TLS, secrets, backups and rollback procedure are documented/tested.",US-1005-T06,Implement staging deployment pipeline,DevOps,3
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1005,Production AWS deployment with Terraform,Operator,deploy reproducibly without manual snowflake infrastructure,P0,13,US-0003;US-1001,"Terraform creates environment infrastructure from reviewed configuration. | CI deploys immutable images to staging and supports controlled promotion. | TLS, secrets, backups and rollback procedure are documented/tested.",US-1005-T07,Document migration/rollback/runbooks,Operations,3
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1005,Production AWS deployment with Terraform,Operator,deploy reproducibly without manual snowflake infrastructure,P0,13,US-0003;US-1001,"Terraform creates environment infrastructure from reviewed configuration. | CI deploys immutable images to staging and supports controlled promotion. | TLS, secrets, backups and rollback procedure are documented/tested.",US-1005-T08,Run backup/restore rehearsal,Operations,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1006,Load and resilience test,Operator,know the first bottlenecks before public beta,P1,8,US-0404;US-1002,"k6 test covers CRUD, chat start/WS concurrency and ingestion burst. | Results capture p95, error rates, resource usage and bottlenecks.",US-1006-T01,Create k6 REST scenarios,Test,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1006,Load and resilience test,Operator,know the first bottlenecks before public beta,P1,8,US-0404;US-1002,"k6 test covers CRUD, chat start/WS concurrency and ingestion burst. | Results capture p95, error rates, resource usage and bottlenecks.",US-1006-T02,Create WebSocket concurrency scenario,Test,3
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1006,Load and resilience test,Operator,know the first bottlenecks before public beta,P1,8,US-0404;US-1002,"k6 test covers CRUD, chat start/WS concurrency and ingestion burst. | Results capture p95, error rates, resource usage and bottlenecks.",US-1006-T03,Create ingestion burst scenario,Test,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1006,Load and resilience test,Operator,know the first bottlenecks before public beta,P1,8,US-0404;US-1002,"k6 test covers CRUD, chat start/WS concurrency and ingestion burst. | Results capture p95, error rates, resource usage and bottlenecks.",US-1006-T04,Run failure injection for provider/broker restart,Test,2
E10,"Observability, Security & Production",Sprint 0-16,P0,US-1006,Load and resilience test,Operator,know the first bottlenecks before public beta,P1,8,US-0404;US-1002,"k6 test covers CRUD, chat start/WS concurrency and ingestion burst. | Results capture p95, error rates, resource usage and bottlenecks.",US-1006-T05,Write load-test report and tuning actions,Operations,2
E11,Product Analytics & Beta Validation,Sprint 15-16,P1,US-1101,Product event taxonomy,Product owner,measure the full source-to-mastery funnel,P1,5,US-0001,Events have stable names/properties and avoid sensitive raw content. | Activation and learning-loop events can be queried end-to-end.,US-1101-T01,Define analytics event catalog,Analytics,2
E11,Product Analytics & Beta Validation,Sprint 15-16,P1,US-1101,Product event taxonomy,Product owner,measure the full source-to-mastery funnel,P1,5,US-0001,Events have stable names/properties and avoid sensitive raw content. | Activation and learning-loop events can be queried end-to-end.,US-1101-T02,Implement server-side event emitter,Core,2
E11,Product Analytics & Beta Validation,Sprint 15-16,P1,US-1101,Product event taxonomy,Product owner,measure the full source-to-mastery funnel,P1,5,US-0001,Events have stable names/properties and avoid sensitive raw content. | Activation and learning-loop events can be queried end-to-end.,US-1101-T03,Instrument web funnel events,Web,2
E11,Product Analytics & Beta Validation,Sprint 15-16,P1,US-1101,Product event taxonomy,Product owner,measure the full source-to-mastery funnel,P1,5,US-0001,Events have stable names/properties and avoid sensitive raw content. | Activation and learning-loop events can be queried end-to-end.,US-1101-T04,Validate events in staging,Test,1
E11,Product Analytics & Beta Validation,Sprint 15-16,P1,US-1102,Learning overview analytics,Learner,see outcome-focused progress rather than only time spent,P1,5,US-0703;US-1101,"Overview includes study activity, quiz/review outcomes and mastery changes. | Metrics clearly distinguish activity from demonstrated mastery.",US-1102-T01,Implement analytics read queries,Analytics,2
E11,Product Analytics & Beta Validation,Sprint 15-16,P1,US-1102,Learning overview analytics,Learner,see outcome-focused progress rather than only time spent,P1,5,US-0703;US-1101,"Overview includes study activity, quiz/review outcomes and mastery changes. | Metrics clearly distinguish activity from demonstrated mastery.",US-1102-T02,Implement overview endpoints,Core,1
E11,Product Analytics & Beta Validation,Sprint 15-16,P1,US-1102,Learning overview analytics,Learner,see outcome-focused progress rather than only time spent,P1,5,US-0703;US-1101,"Overview includes study activity, quiz/review outcomes and mastery changes. | Metrics clearly distinguish activity from demonstrated mastery.",US-1102-T03,Build dashboard UI,Web,2
E11,Product Analytics & Beta Validation,Sprint 15-16,P1,US-1103,Invite beta cohort and collect feedback,Product owner,validate whether StudyOS closes a real learning loop,P1,5,US-1005;US-1101,"At least first invited cohort can onboard without developer database edits. | Feedback records product goal, distrust points and return intent. | Critical reliability issues are triaged before increasing cohort size.",US-1103-T01,Create beta onboarding checklist,Product,1
E11,Product Analytics & Beta Validation,Sprint 15-16,P1,US-1103,Invite beta cohort and collect feedback,Product owner,validate whether StudyOS closes a real learning loop,P1,5,US-1005;US-1101,"At least first invited cohort can onboard without developer database edits. | Feedback records product goal, distrust points and return intent. | Critical reliability issues are triaged before increasing cohort size.",US-1103-T02,Add in-product feedback entry points,Web,2
E11,Product Analytics & Beta Validation,Sprint 15-16,P1,US-1103,Invite beta cohort and collect feedback,Product owner,validate whether StudyOS closes a real learning loop,P1,5,US-1005;US-1101,"At least first invited cohort can onboard without developer database edits. | Feedback records product goal, distrust points and return intent. | Critical reliability issues are triaged before increasing cohort size.",US-1103-T03,Create operator cohort tracking query/dashboard,Analytics,1
E11,Product Analytics & Beta Validation,Sprint 15-16,P1,US-1103,Invite beta cohort and collect feedback,Product owner,validate whether StudyOS closes a real learning loop,P1,5,US-1005;US-1101,"At least first invited cohort can onboard without developer database edits. | Feedback records product goal, distrust points and return intent. | Critical reliability issues are triaged before increasing cohort size.",US-1103-T04,Run 5-user observation sessions and record issues,Product,3
E11,Product Analytics & Beta Validation,Sprint 15-16,P1,US-1103,Invite beta cohort and collect feedback,Product owner,validate whether StudyOS closes a real learning loop,P1,5,US-1005;US-1101,"At least first invited cohort can onboard without developer database edits. | Feedback records product goal, distrust points and return intent. | Critical reliability issues are triaged before increasing cohort size.",US-1103-T05,Prioritize fixes using value/risk/effort,Product,1
